date,EWJ,EWY,EXI,IWB,IWD,IWF,IWM,IWN,IWO,IXC,IXG,IXJ,IXN,IXP,JXI,KXI,MCHI,MXI,REET,RSP,RXI,SPY,VEA,VGK,VT,VTI,VWO,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2023-02-03,52.85763168334961,59.01885986328125,107.9255599975586,218.7598114013672,150.06436157226562,58.55488967895508,188.9215850830078,146.50599670410156,237.02972412109375,33.896507263183594,69.51512908935547,79.53593444824219,50.344661712646484,60.464874267578125,53.35624313354492,54.87984848022461,48.23025894165039,79.28235626220703,22.285242080688477,144.36497497558594,140.12872314453125,394.2824401855469,41.02873992919922,54.26133346557617,87.40460968017578,198.25003051757812,37.840267181396484,39.0067138671875,56.02177047729492,38.30155944824219,34.56759262084961,97.7073974609375,69.19612884521484,66.8572998046875,36.36311340332031,30.55337905883789,125.18085479736328,73.47428894042969
2023-02-06,52.37511444091797,57.33393478393555,107.27188873291016,217.22523498535156,149.1651611328125,58.11060333251953,186.18832397460938,144.46336364746094,233.4839324951172,33.75592041015625,69.0316162109375,79.16569519042969,49.6209831237793,59.60176086425781,53.59014892578125,54.78832244873047,47.59685134887695,78.21171569824219,22.143125534057617,143.34632873535156,139.31512451171875,391.87286376953125,40.5882453918457,53.67366409301758,86.6193618774414,196.76202392578125,37.44998550415039,38.576480865478516,55.34796142578125,38.12778091430664,34.55815124511719,97.46987915039062,68.35172271728516,66.93926239013672,36.13230514526367,30.814327239990234,124.48273468017578,73.36749267578125
2023-02-07,53.13984680175781,58.41377639770508,107.58451843261719,220.07382202148438,150.55149841308594,59.06790542602539,187.5693359375,145.22239685058594,235.76966857910156,34.757537841796875,69.73407745361328,79.72581481933594,50.72605895996094,60.633750915527344,53.57215118408203,54.60527038574219,47.83552551269531,79.13468170166016,22.080951690673828,144.6856231689453,139.82241821289062,396.9979248046875,40.965824127197266,54.06545639038086,87.54483795166016,199.24203491210938,37.522605895996094,39.0955696105957,56.3779182434082,39.366477966308594,34.95492935180664,97.77388763427734,70.06002044677734,66.65689086914062,35.99025344848633,30.800825119018555,125.28463745117188,73.53739166259766
2023-02-08,52.557193756103516,58.56271743774414,106.70344543457031,217.74313354492188,149.22129821777344,58.31679153442383,184.82647705078125,143.17974853515625,232.15553283691406,34.61696243286133,69.69758605957031,79.63086700439453,50.20774459838867,59.10453414916992,52.88844299316406,54.2940788269043,47.36735534667969,78.42401123046875,22.036537170410156,143.26144409179688,138.47283935546875,392.65692138671875,40.72309494018555,53.84284591674805,86.82501220703125,197.1149444580078,37.44998550415039,38.7822380065918,54.606788635253906,39.01448059082031,34.747093200683594,97.22286224365234,69.21562957763672,66.14680480957031,35.89259719848633,30.283430099487305,124.91669464111328,72.91114807128906
2023-02-09,52.61182403564453,58.38584899902344,106.6750259399414,215.63307189941406,147.6007843017578,57.882328033447266,182.15072631835938,141.0247039794922,228.96142578125,34.502742767333984,69.31443786621094,79.12771606445312,50.061058044433594,58.288333892822266,52.393653869628906,54.08356475830078,48.3587646484375,77.82408905029297,21.778961181640625,141.95040893554688,138.85569763183594,389.25286865234375,40.75905227661133,53.931888580322266,86.3949966430664,195.1976318359375,37.59519577026367,38.2210578918457,53.4131965637207,38.680294036865234,34.35975646972656,96.34888458251953,68.83494567871094,65.85533905029297,35.54636764526367,29.869516372680664,123.82234954833984,72.77523040771484
2023-02-10,52.91225051879883,58.16242980957031,106.92134857177734,216.02630615234375,148.58436584472656,57.6515998840332,182.5151824951172,141.39950561523438,229.21536254882812,35.7064208984375,69.18671417236328,79.55491638183594,49.71877670288086,57.61284637451172,53.113346099853516,54.431365966796875,47.09196472167969,77.31645202636719,21.79672622680664,142.38427734375,136.73080444335938,390.16131591796875,40.642181396484375,53.4955940246582,86.236083984375,195.55062866210938,37.27752685546875,38.36136245727539,52.90303039550781,40.195247650146484,34.47311782836914,97.03288269042969,68.51768493652344,66.4655990600586,35.617393493652344,30.463394165039062,124.99215698242188,71.92082214355469
2023-02-13,52.88493728637695,58.283451080322266,108.06766510009766,218.49127197265625,149.9238739013672,58.47633361816406,184.71139526367188,143.02044677734375,232.17503356933594,35.68006134033203,70.00775146484375,80.2099609375,50.53047561645508,58.36338806152344,53.47319030761719,55.117820739746094,47.936500549316406,77.9440689086914,21.99212646484375,143.978271484375,138.4632568359375,394.7413635253906,40.992774963378906,54.2524299621582,87.18958282470703,197.87802124023438,37.613365173339844,38.56245040893555,53.653831481933594,40.0927734375,34.869903564453125,97.91638946533203,69.70372772216797,67.22161865234375,35.945865631103516,30.647863388061523,126.0299072265625,72.97427368164062
2023-02-14,52.62092590332031,58.274139404296875,107.93504333496094,218.59677124023438,149.46490478515625,58.72426223754883,184.62506103515625,142.6362762451172,232.5560302734375,35.74156951904297,69.83443450927734,79.88719940185547,50.77495574951172,58.26956558227539,53.42820739746094,54.87069320678711,47.50505447387695,78.03636169433594,21.83225440979004,143.70472717285156,139.61183166503906,394.55975341796875,41.02873992919922,54.510650634765625,87.24567413330078,197.95436096191406,37.50444412231445,38.65129852294922,53.673091888427734,40.106136322021484,34.68096160888672,97.65039825439453,70.00144958496094,66.61133575439453,35.573001861572266,30.517391204833984,125.28463745117188,73.84809875488281
2023-02-15,52.101993560791016,56.58921813964844,108.30451965332031,219.65179443359375,149.83018493652344,59.14154052734375,186.49522399902344,143.95745849609375,235.15431213378906,35.302268981933594,69.38741302490234,79.44100952148438,50.823856353759766,58.69174575805664,53.52717208862305,54.95307159423828,47.128684997558594,77.95329284667969,21.814489364624023,144.3838348388672,140.24359130859375,395.84100341796875,40.821983337402344,54.45722961425781,87.29239654541016,198.84141540527344,37.32291030883789,38.81966018676758,54.16400146484375,39.424407958984375,34.718746185302734,98.2583999633789,70.32847595214844,66.73884582519531,35.670650482177734,30.715349197387695,124.66197967529297,74.71220397949219
2023-02-16,51.92902374267578,57.203609466552734,107.34767150878906,216.5922088623047,148.34080505371094,58.086063385009766,184.71139526367188,142.85182189941406,232.51695251464844,34.9771842956543,69.00426483154297,78.63406372070312,49.963260650634766,58.03502655029297,53.08635711669922,54.49543380737305,47.06442642211914,77.8148422241211,21.699016571044922,142.75209045410156,138.85569763183594,390.3907470703125,40.633201599121094,54.14558792114258,86.46044158935547,196.189697265625,37.250301361083984,38.380062103271484,53.336181640625,39.036766052246094,34.369205474853516,97.24189758300781,69.10826110839844,66.25608825683594,35.34217834472656,30.481395721435547,123.41669464111328,73.08106231689453
