date,ticker,adj_close
2021-09-02,EWJ,62.00483703613281
2021-09-02,EXI,115.50519561767578
2021-09-02,IWB,239.84320068359375
2021-09-02,IWD,149.0392303466797
2021-09-02,IWF,70.7740249633789
2021-09-02,IWM,215.200927734375
2021-09-02,IWN,150.305419921875
2021-09-02,IWO,300.9794921875
2021-09-02,IXC,20.41420555114746
2021-09-02,IXG,69.43992614746094
2021-09-02,IXJ,83.46475219726562
2021-09-02,IXN,58.39720916748047
2021-09-02,IXP,82.4320068359375
2021-09-02,JXI,55.37963104248047
2021-09-02,KXI,55.61753845214844
2021-09-02,MCHI,64.36774444580078
2021-09-02,MXI,79.70603942871094
2021-09-02,REET,25.396089553833008
2021-09-02,RSP,144.822021484375
2021-09-02,RXI,160.4511260986328
2021-09-02,SPY,423.5653076171875
2021-09-02,VEA,45.5255241394043
2021-09-02,VGK,59.81476593017578
2021-09-02,VT,97.17240142822266
2021-09-02,VTI,218.4998321533203
2021-09-02,VWO,45.051631927490234
2021-09-02,XLB,38.91750717163086
2021-09-02,XLC,81.18487548828125
2021-09-02,XLE,20.38261604309082
2021-09-02,XLF,35.12923812866211
2021-09-02,XLI,97.57537078857422
2021-09-02,XLK,76.44116973876953
2021-09-02,XLP,63.899932861328125
2021-09-02,XLRE,41.22562026977539
2021-09-02,XLU,30.14093780517578
2021-09-02,XLV,126.06069946289062
2021-09-02,XLY,88.11111450195312
2021-09-03,EWJ,63.76295471191406
2021-09-03,EXI,115.6533432006836
2021-09-03,IWB,239.82440185546875
2021-09-03,IWD,148.5123748779297
2021-09-03,IWF,71.03860473632812
2021-09-03,IWM,214.2048797607422
2021-09-03,IWN,149.6239776611328
2021-09-03,IWO,300.06011962890625
2021-09-03,IXC,20.348695755004883
2021-09-03,IXG,69.2923812866211
2021-09-03,IXJ,83.60472869873047
2021-09-03,IXN,58.71674346923828
2021-09-03,IXP,82.50511169433594
2021-09-03,JXI,55.18196487426758
2021-09-03,KXI,55.66185760498047
2021-09-03,MCHI,64.32311248779297
2021-09-03,MXI,80.13733673095703
2021-09-03,REET,25.404619216918945
2021-09-03,RSP,144.35272216796875
2021-09-03,RXI,160.51718139648438
2021-09-03,SPY,423.46246337890625
2021-09-03,VEA,45.74813461303711
2021-09-03,VGK,59.60295104980469
2021-09-03,VT,97.34422302246094
2021-09-03,VTI,218.42526245117188
2021-09-03,VWO,45.25699996948242
2021-09-03,XLB,38.65938186645508
2021-09-03,XLC,81.18487548828125
2021-09-03,XLE,20.265905380249023
2021-09-03,XLF,34.90917205810547
2021-09-03,XLI,96.98192596435547
2021-09-03,XLK,76.74456787109375
2021-09-03,XLP,63.821048736572266
2021-09-03,XLRE,41.22562026977539
2021-09-03,XLU,29.891448974609375
2021-09-03,XLV,126.19900512695312
2021-09-03,XLY,88.05834197998047
2021-09-07,EWJ,64.42890930175781
2021-09-07,EXI,114.60692596435547
2021-09-07,IWB,238.8572235107422
2021-09-07,IWD,147.27694702148438
2021-09-07,IWF,71.00460052490234
2021-09-07,IWM,212.72959899902344
2021-09-07,IWN,148.83346557617188
2021-09-07,IWO,297.5633544921875
2021-09-07,IXC,20.26681137084961
2021-09-07,IXG,68.97989654541016
2021-09-07,IXJ,83.15685272216797
2021-09-07,IXN,58.629600524902344
2021-09-07,IXP,83.05338287353516
2021-09-07,JXI,54.45147705078125
2021-09-07,KXI,55.30732727050781
2021-09-07,MCHI,66.01957702636719
2021-09-07,MXI,79.66290283203125
2021-09-07,REET,25.11457633972168
2021-09-07,RSP,143.14735412597656
2021-09-07,RXI,161.6588134765625
2021-09-07,SPY,421.9483642578125
2021-09-07,VEA,45.63683319091797
2021-09-07,VGK,59.37421417236328
2021-09-07,VT,97.08198547363281
2021-09-07,VTI,217.48365783691406
2021-09-07,VWO,45.63349533081055
2021-09-07,XLB,38.40579605102539
2021-09-07,XLC,81.3748550415039
2021-09-07,XLE,20.145030975341797
2021-09-07,XLF,34.69826889038086
2021-09-07,XLI,95.30357360839844
2021-09-07,XLK,76.7638168334961
2021-09-07,XLP,63.08494567871094
2021-09-07,XLRE,40.76877975463867
2021-09-07,XLU,29.495704650878906
2021-09-07,XLV,125.46127319335938
2021-09-07,XLY,88.31744384765625
2021-09-08,EWJ,64.15364837646484
2021-09-08,EXI,113.94017028808594
2021-09-08,IWB,238.42532348632812
2021-09-08,IWD,147.19520568847656
2021-09-08,IWF,70.79345703125
2021-09-08,IWM,210.40867614746094
2021-09-08,IWN,147.34329223632812
2021-09-08,IWO,293.576171875
2021-09-08,IXC,20.03752899169922
2021-09-08,IXG,68.7195053100586
2021-09-08,IXJ,82.69964599609375
2021-09-08,IXN,58.27132797241211
2021-09-08,IXP,82.48683166503906
2021-09-08,JXI,55.03587341308594
2021-09-08,KXI,55.378231048583984
2021-09-08,MCHI,65.0016860961914
2021-09-08,MXI,78.71401977539062
2021-09-08,REET,25.123104095458984
2021-09-08,RSP,143.0553436279297
2021-09-08,RXI,160.74359130859375
2021-09-08,SPY,421.4343566894531
2021-09-08,VEA,45.302886962890625
2021-09-08,VGK,58.75572204589844
2021-09-08,VT,96.59369659423828
2021-09-08,VTI,216.97091674804688
2021-09-08,VWO,44.95751190185547
2021-09-08,XLB,38.03899383544922
2021-09-08,XLC,80.95692443847656
2021-09-08,XLE,19.886598587036133
2021-09-08,XLF,34.61574172973633
2021-09-08,XLI,95.43339538574219
2021-09-08,XLK,76.47006225585938
2021-09-08,XLP,63.628265380859375
2021-09-08,XLRE,41.01411819458008
2021-09-08,XLU,30.02480125427246
2021-09-08,XLV,125.40592956542969
2021-09-08,XLY,88.41822052001953
2021-09-09,EWJ,64.72193908691406
2021-09-09,EXI,113.78275299072266
2021-09-09,IWB,237.50506591796875
2021-09-09,IWD,146.5684356689453
2021-09-09,IWF,70.5216064453125
2021-09-09,IWM,210.3052978515625
2021-09-09,IWN,147.13430786132812
2021-09-09,IWO,294.224609375
2021-09-09,IXC,19.99658966064453
2021-09-09,IXG,68.79762268066406
2021-09-09,IXJ,81.88784790039062
2021-09-09,IXN,58.23259735107422
2021-09-09,IXP,82.09391784667969
2021-09-09,JXI,54.83821487426758
2021-09-09,KXI,55.254150390625
2021-09-09,MCHI,64.42131805419922
2021-09-09,MXI,78.70538330078125
2021-09-09,REET,24.764816284179688
2021-09-09,RSP,142.65045166015625
2021-09-09,RXI,160.71531677246094
2021-09-09,SPY,419.63055419921875
2021-09-09,VEA,45.25153732299805
2021-09-09,VGK,58.57780456542969
2021-09-09,VT,96.34049224853516
2021-09-09,VTI,216.21575927734375
2021-09-09,VWO,45.01740264892578
2021-09-09,XLB,38.052581787109375
2021-09-09,XLC,80.5579833984375
2021-09-09,XLE,19.928279876708984
2021-09-09,XLF,34.71660232543945
2021-09-09,XLI,94.96976470947266
2021-09-09,XLK,76.18112182617188
2021-09-09,XLP,63.260223388671875
2021-09-09,XLRE,40.142738342285156
2021-09-09,XLU,29.86133575439453
2021-09-09,XLV,123.95813751220703
2021-09-09,XLY,88.30304718017578
2021-09-10,EWJ,64.65089416503906
2021-09-10,EXI,113.31045532226562
2021-09-10,IWB,235.62704467773438
2021-09-10,IWD,145.45111083984375
2021-09-10,IWF,69.96821594238281
2021-09-10,IWM,208.24745178222656
2021-09-10,IWN,145.61691284179688
2021-09-10,IWO,291.54400634765625
2021-09-10,IXC,19.99658966064453
2021-09-10,IXG,68.42439270019531
2021-09-10,IXJ,81.06671905517578
2021-09-10,IXN,57.796871185302734
2021-09-10,IXP,81.32633209228516
2021-09-10,JXI,54.13351058959961
2021-09-10,KXI,55.05915069580078
2021-09-10,MCHI,64.18916320800781
2021-09-10,MXI,78.66226196289062
2021-09-10,REET,24.432109832763672
2021-09-10,RSP,141.71189880371094
2021-09-10,RXI,159.84727478027344
2021-09-10,SPY,416.3218994140625
2021-09-10,VEA,45.12310028076172
2021-09-10,VGK,58.40837478637695
2021-09-10,VT,95.8521728515625
2021-09-10,VTI,214.5003662109375
2021-09-10,VWO,44.94894790649414
2021-09-10,XLB,38.043521881103516
2021-09-10,XLC,80.03555297851562
2021-09-10,XLE,19.919944763183594
2021-09-10,XLF,34.459861755371094
2021-09-10,XLI,94.5432357788086
2021-09-10,XLK,75.42984771728516
2021-09-10,XLP,62.98855972290039
2021-09-10,XLRE,39.635135650634766
2021-09-10,XLU,29.4440860748291
2021-09-10,XLV,122.8238754272461
2021-09-10,XLY,87.76085662841797
2021-09-13,EWJ,65.53883361816406
2021-09-13,EXI,114.07907104492188
2021-09-13,IWB,236.09654235839844
2021-09-13,IWD,146.3322296142578
2021-09-13,IWF,69.84442901611328
2021-09-13,IWM,209.431396484375
2021-09-13,IWN,146.9525604248047
2021-09-13,IWO,291.9309997558594
2021-09-13,IXC,20.54522705078125
2021-09-13,IXG,69.1014175415039
2021-09-13,IXJ,80.70280456542969
2021-09-13,IXN,57.86465072631836
2021-09-13,IXP,81.50909423828125
2021-09-13,JXI,54.305381774902344
2021-09-13,KXI,55.24528503417969
2021-09-13,MCHI,63.93915557861328
2021-09-13,MXI,79.04180908203125
2021-09-13,REET,24.619789123535156
2021-09-13,RSP,142.10760498046875
2021-09-13,RXI,160.0171356201172
2021-09-13,SPY,417.3873596191406
2021-09-13,VEA,45.465579986572266
2021-09-13,VGK,58.74724197387695
2021-09-13,VT,96.19580078125
2021-09-13,VTI,214.98513793945312
2021-09-13,VWO,45.09442138671875
2021-09-13,XLB,38.03446578979492
2021-09-13,XLC,80.2350082397461
2021-09-13,XLE,20.490989685058594
2021-09-13,XLF,34.85415267944336
2021-09-13,XLI,94.7936019897461
2021-09-13,XLK,75.45392608642578
2021-09-13,XLP,63.146297454833984
2021-09-13,XLRE,39.85509490966797
2021-09-13,XLU,29.392475128173828
2021-09-13,XLV,122.06768798828125
2021-09-13,XLY,87.97677612304688
2021-09-14,EWJ,65.17478942871094
2021-09-14,EXI,113.09746551513672
2021-09-14,IWB,234.70677185058594
2021-09-14,IWD,144.9696807861328
2021-09-14,IWF,69.6890869140625
2021-09-14,IWM,206.7627410888672
2021-09-14,IWN,144.81729125976562
2021-09-14,IWO,288.5729675292969
2021-09-14,IXC,20.307754516601562
2021-09-14,IXG,68.41570281982422
2021-09-14,IXJ,80.74015045166016
2021-09-14,IXN,57.84528732299805
2021-09-14,IXP,80.66841125488281
2021-09-14,JXI,54.0561637878418
2021-09-14,KXI,54.935062408447266
2021-09-14,MCHI,62.599830627441406
2021-09-14,MXI,78.32584381103516
2021-09-14,REET,24.543010711669922
2021-09-14,RSP,141.09544372558594
2021-09-14,RXI,159.0547332763672
2021-09-14,SPY,415.13494873046875
2021-09-14,VEA,45.268653869628906
2021-09-14,VGK,58.594749450683594
2021-09-14,VT,95.62610626220703
2021-09-14,VTI,213.68930053710938
2021-09-14,VWO,44.675132751464844
2021-09-14,XLB,37.61784744262695
2021-09-14,XLC,79.54161834716797
2021-09-14,XLE,20.195049285888672
2021-09-14,XLF,34.38650131225586
2021-09-14,XLI,93.65306091308594
2021-09-14,XLK,75.35758972167969
2021-09-14,XLP,62.85714340209961
2021-09-14,XLRE,39.7704963684082
2021-09-14,XLU,29.293537139892578
2021-09-14,XLV,122.04928588867188
2021-09-14,XLY,87.68406677246094
2021-09-15,EWJ,65.81410217285156
2021-09-15,EXI,114.15316009521484
2021-09-15,IWB,236.7633056640625
2021-09-15,IWD,146.31407165527344
2021-09-15,IWF,70.24005889892578
2021-09-15,IWM,208.63267517089844
2021-09-15,IWN,146.543701171875
2021-09-15,IWO,291.64068603515625
2021-09-15,IXC,20.97922134399414
2021-09-15,IXG,68.81497192382812
2021-09-15,IXJ,81.21603393554688
2021-09-15,IXN,58.26164627075195
2021-09-15,IXP,81.1527099609375
2021-09-15,JXI,53.67802047729492
2021-09-15,KXI,55.032562255859375
2021-09-15,MCHI,61.92125701904297
2021-09-15,MXI,78.96417999267578
2021-09-15,REET,24.6368465423584
2021-09-15,RSP,142.34678649902344
2021-09-15,RXI,159.2623291015625
2021-09-15,SPY,418.6023864746094
2021-09-15,VEA,45.448455810546875
2021-09-15,VGK,58.60322189331055
2021-09-15,VT,96.20484924316406
2021-09-15,VTI,215.45130920410156
2021-09-15,VWO,44.658023834228516
2021-09-15,XLB,38.01634979248047
2021-09-15,XLC,79.93106842041016
2021-09-15,XLE,20.949499130249023
2021-09-15,XLF,34.71660232543945
2021-09-15,XLI,94.68232727050781
2021-09-15,XLK,76.01737976074219
2021-09-15,XLP,63.08494567871094
2021-09-15,XLRE,39.922767639160156
2021-09-15,XLU,29.25482177734375
2021-09-15,XLV,122.84230041503906
2021-09-15,XLY,88.2502670288086
2021-09-16,EWJ,65.66314697265625
2021-09-16,EXI,114.0142593383789
2021-09-16,IWB,236.52847290039062
2021-09-16,IWD,145.7872314453125
2021-09-16,IWF,70.3298568725586
2021-09-16,IWM,208.78306579589844
2021-09-16,IWN,145.78048706054688
2021-09-16,IWO,292.49237060546875
2021-09-16,IXC,20.76631736755371
2021-09-16,IXG,68.75421905517578
2021-09-16,IXJ,81.10405731201172
2021-09-16,IXN,58.31006622314453
2021-09-16,IXP,80.89685821533203
2021-09-16,JXI,53.40302276611328
2021-09-16,KXI,54.92620086669922
2021-09-16,MCHI,60.858734130859375
2021-09-16,MXI,77.86002349853516
2021-09-16,REET,24.611257553100586
2021-09-16,RSP,142.07997131347656
2021-09-16,RXI,159.6396942138672
2021-09-16,SPY,417.9388122558594
2021-09-16,VEA,45.32003402709961
2021-09-16,VGK,58.57780456542969
2021-09-16,VT,95.98780822753906
2021-09-16,VTI,215.2555389404297
2021-09-16,VWO,44.195953369140625
2021-09-16,XLB,37.60426330566406
2021-09-16,XLC,79.85505676269531
2021-09-16,XLE,20.711902618408203
2021-09-16,XLF,34.61574172973633
2021-09-16,XLI,94.03323364257812
2021-09-16,XLK,76.06072998046875
2021-09-16,XLP,62.87464141845703
2021-09-16,XLRE,39.9989128112793
2021-09-16,XLU,29.0096378326416
2021-09-16,XLV,122.52877807617188
2021-09-16,XLY,88.65332794189453
2021-09-17,EWJ,65.20143127441406
2021-09-17,EXI,112.50480651855469
2021-09-17,IWB,234.3687744140625
2021-09-17,IWD,144.933349609375
2021-09-17,IWF,69.51918029785156
2021-09-17,IWM,209.05551147460938
2021-09-17,IWN,145.6532440185547
2021-09-17,IWO,292.8406677246094
2021-09-17,IXC,20.52884864807129
2021-09-17,IXG,68.14662170410156
2021-09-17,IXJ,80.98274993896484
2021-09-17,IXN,57.33209228515625
2021-09-17,IXP,79.90084838867188
2021-09-17,JXI,52.55221176147461
2021-09-17,KXI,54.55393600463867
2021-09-17,MCHI,61.528385162353516
2021-09-17,MXI,75.76386260986328
2021-09-17,REET,24.39798927307129
2021-09-17,RSP,140.81936645507812
2021-09-17,RXI,159.30950927734375
2021-09-17,SPY,413.86767578125
2021-09-17,VEA,44.75491714477539
2021-09-17,VGK,57.645843505859375
2021-09-17,VT,95.03834533691406
2021-09-17,VTI,213.53076171875
2021-09-17,VWO,44.02481460571289
2021-09-17,XLB,36.829891204833984
2021-09-17,XLC,78.97168731689453
2021-09-17,XLE,20.55768585205078
2021-09-17,XLF,34.459861755371094
2021-09-17,XLI,93.03179931640625
2021-09-17,XLK,74.87601470947266
2021-09-17,XLP,62.53287887573242
2021-09-17,XLRE,39.635135650634766
2021-09-17,XLU,28.562273025512695
2021-09-17,XLV,122.64863586425781
2021-09-17,XLY,88.34143829345703
2021-09-20,EWJ,64.26022338867188
2021-09-20,EXI,110.78236389160156
2021-09-20,IWB,230.4061279296875
2021-09-20,IWD,142.75318908691406
2021-09-20,IWF,68.20610046386719
2021-09-20,IWM,204.08473205566406
2021-09-20,IWN,142.80014038085938
2021-09-20,IWO,285.1180725097656
2021-09-20,IXC,20.00477409362793
2021-09-20,IXG,66.23701477050781
2021-09-20,IXJ,80.32024383544922
2021-09-20,IXN,56.189517974853516
2021-09-20,IXP,78.45706939697266
2021-09-20,JXI,52.32017517089844
2021-09-20,KXI,53.924644470214844
2021-09-20,MCHI,59.072959899902344
2021-09-20,MXI,74.01274108886719
2021-09-20,REET,24.159128189086914
2021-09-20,RSP,138.6925506591797
2021-09-20,RXI,155.1392364501953
2021-09-20,SPY,406.9667663574219
2021-09-20,VEA,43.90400314331055
2021-09-20,VGK,56.52273178100586
2021-09-20,VT,93.32438659667969
2021-09-20,VTI,209.82962036132812
2021-09-20,VWO,42.82697296142578
2021-09-20,XLB,36.1221809387207
2021-09-20,XLC,77.38460540771484
2021-09-20,XLE,19.929912567138672
2021-09-20,XLF,33.66047286987305
2021-09-20,XLI,91.96479797363281
2021-09-20,XLK,73.51220703125
2021-09-20,XLP,61.90861511230469
2021-09-20,XLRE,39.363746643066406
2021-09-20,XLU,28.509828567504883
2021-09-20,XLV,121.3687744140625
2021-09-20,XLY,86.3255615234375
2021-09-21,EWJ,64.83736419677734
2021-09-21,EXI,110.9768295288086
2021-09-21,IWB,230.4061279296875
2021-09-21,IWD,142.3444061279297
2021-09-21,IWF,68.3808364868164
2021-09-21,IWM,204.39483642578125
2021-09-21,IWN,142.4548797607422
2021-09-21,IWO,286.5987243652344
2021-09-21,IXC,20.22587013244629
2021-09-21,IXG,66.38458251953125
2021-09-21,IXJ,80.74948120117188
2021-09-21,IXN,56.441280364990234
2021-09-21,IXP,78.46620178222656
2021-09-21,JXI,52.26860809326172
2021-09-21,KXI,54.199405670166016
2021-09-21,MCHI,59.68011474609375
2021-09-21,MXI,74.34053802490234
2021-09-21,REET,24.261499404907227
2021-09-21,RSP,138.19384765625
2021-09-21,RXI,156.14878845214844
2021-09-21,SPY,406.5823059082031
2021-09-21,VEA,44.28217697143555
2021-09-21,VGK,57.11071014404297
2021-09-21,VT,93.61487579345703
2021-09-21,VTI,209.8109588623047
2021-09-21,VWO,43.17242431640625
2021-09-21,XLB,36.0357780456543
2021-09-21,XLC,77.06110382080078
2021-09-21,XLE,19.9763240814209
2021-09-21,XLF,33.61442947387695
2021-09-21,XLI,91.48104858398438
2021-09-21,XLK,73.54116821289062
2021-09-21,XLP,61.83805847167969
2021-09-21,XLRE,39.37226104736328
2021-09-21,XLU,28.43181610107422
2021-09-21,XLV,121.55388641357422
2021-09-21,XLY,86.45529174804688
2021-09-22,EWJ,64.36676025390625
2021-09-22,EXI,111.35651397705078
2021-09-22,IWB,232.58462524414062
2021-09-22,IWD,143.76150512695312
2021-09-22,IWF,69.02159881591797
2021-09-22,IWM,207.57086181640625
2021-09-22,IWN,144.44479370117188
2021-09-22,IWO,291.1568298339844
2021-09-22,IXC,20.749940872192383
2021-09-22,IXG,67.39144897460938
2021-09-22,IXJ,80.63750457763672
2021-09-22,IXN,57.070655822753906
2021-09-22,IXP,78.48448181152344
2021-09-22,JXI,52.27719497680664
2021-09-22,KXI,54.17281723022461
2021-09-22,MCHI,60.858734130859375
2021-09-22,MXI,74.83222198486328
2021-09-22,REET,24.432109832763672
2021-09-22,RSP,139.74533081054688
2021-09-22,RXI,158.47923278808594
2021-09-22,SPY,410.54852294921875
2021-09-22,VEA,44.52284622192383
2021-09-22,VGK,57.65607833862305
2021-09-22,VT,94.51363372802734
2021-09-22,VTI,211.9272918701172
2021-09-22,VWO,43.794227600097656
2021-09-22,XLB,36.408721923828125
2021-09-22,XLC,77.02303314208984
2021-09-22,XLE,20.59227752685547
2021-09-22,XLF,34.176204681396484
2021-09-22,XLI,92.20665740966797
2021-09-22,XLK,74.54942321777344
2021-09-22,XLP,62.01442337036133
2021-09-22,XLRE,39.70404815673828
2021-09-22,XLU,28.41447639465332
2021-09-22,XLV,121.75745391845703
2021-09-22,XLY,87.63263702392578
2021-09-23,EWJ,64.73970031738281
2021-09-23,EXI,112.736328125
2021-09-23,IWB,235.42047119140625
2021-09-23,IWD,145.77809143066406
2021-09-23,IWF,69.7133560180664
2021-09-23,IWM,211.24493408203125
2021-09-23,IWN,147.10707092285156
2021-09-23,IWO,296.6053466796875
2021-09-23,IXC,21.331329345703125
2021-09-23,IXG,68.7195053100586
2021-09-23,IXJ,81.309326171875
2021-09-23,IXN,57.825923919677734
2021-09-23,IXP,79.33429718017578
2021-09-23,JXI,52.32017517089844
2021-09-23,KXI,54.52735137939453
2021-09-23,MCHI,60.715858459472656
2021-09-23,MXI,75.7724838256836
2021-09-23,REET,24.46623420715332
2021-09-23,RSP,141.7955322265625
2021-09-23,RXI,160.0642852783203
2021-09-23,SPY,415.5366516113281
2021-09-23,VEA,45.0643424987793
2021-09-23,VGK,58.431522369384766
2021-09-23,VT,95.5757827758789
2021-09-23,VTI,214.5096893310547
2021-09-23,VWO,44.00149917602539
2021-09-23,XLB,36.927223205566406
2021-09-23,XLC,77.81279754638672
2021-09-23,XLE,21.313697814941406
2021-09-23,XLF,35.014259338378906
2021-09-23,XLI,93.62065124511719
2021-09-23,XLK,75.54806518554688
2021-09-23,XLP,62.24367141723633
2021-09-23,XLRE,39.50837326049805
2021-09-23,XLU,28.262786865234375
2021-09-23,XLV,122.6366195678711
2021-09-23,XLY,88.52165222167969
2021-09-24,EWJ,64.51771545410156
2021-09-24,EXI,112.2825698852539
2021-09-24,IWB,235.6437225341797
2021-09-24,IWD,145.96343994140625
2021-09-24,IWF,69.78336334228516
2021-09-24,IWM,210.22610473632812
2021-09-24,IWN,146.8642120361328
2021-09-24,IWO,294.5419616699219
2021-09-24,IXC,21.38865089416504
2021-09-24,IXG,68.8062973022461
2021-09-24,IXJ,80.8427963256836
2021-09-24,IXN,57.73877716064453
2021-09-24,IXP,79.54447174072266
2021-09-24,JXI,52.01078796386719
2021-09-24,KXI,54.252586364746094
2021-09-24,MCHI,59.47475814819336
2021-09-24,MXI,75.16865539550781
2021-09-24,REET,24.171812057495117
2021-09-24,RSP,142.0356903076172
2021-09-24,RXI,159.45103454589844
2021-09-24,SPY,416.2210998535156
2021-09-24,VEA,44.65177917480469
2021-09-24,VGK,57.74129104614258
2021-09-24,VT,95.23079681396484
2021-09-24,VTI,214.76593017578125
2021-09-24,VWO,43.51787185668945
2021-09-24,XLB,36.872650146484375
2021-09-24,XLC,78.45027923583984
2021-09-24,XLE,21.474018096923828
2021-09-24,XLF,35.19845199584961
2021-09-24,XLI,93.81597900390625
2021-09-24,XLK,75.60112762451172
2021-09-24,XLP,62.270103454589844
2021-09-24,XLRE,39.0574836730957
2021-09-24,XLU,28.232450485229492
2021-09-24,XLV,122.13688659667969
2021-09-24,XLY,88.85321807861328
2021-09-27,EWJ,64.46442413330078
2021-09-27,EXI,112.13438415527344
2021-09-27,IWB,235.00308227539062
2021-09-27,IWD,146.47474670410156
2021-09-27,IWF,69.1853256225586
2021-09-27,IWM,213.4212188720703
2021-09-27,IWN,149.7675323486328
2021-09-27,IWO,297.215576171875
2021-09-27,IXC,22.05193328857422
2021-09-27,IXG,69.81317901611328
2021-09-27,IXJ,79.76973724365234
2021-09-27,IXN,57.2255859375
2021-09-27,IXP,79.43480682373047
2021-09-27,JXI,51.52952194213867
2021-09-27,KXI,54.128501892089844
2021-09-27,MCHI,60.31407165527344
2021-09-27,MXI,75.35843658447266
2021-09-27,REET,23.95722198486328
2021-09-27,RSP,142.50662231445312
2021-09-27,RXI,160.49830627441406
2021-09-27,SPY,415.03033447265625
2021-09-27,VEA,44.65177917480469
2021-09-27,VGK,57.65607833862305
2021-09-27,VT,95.16725158691406
2021-09-27,VTI,214.29830932617188
2021-09-27,VWO,43.75104522705078
2021-09-27,XLB,37.1591911315918
2021-09-27,XLC,78.4407730102539
2021-09-27,XLE,22.237634658813477
2021-09-27,XLF,35.677345275878906
2021-09-27,XLI,93.90902709960938
2021-09-27,XLK,74.86783599853516
