date,ticker,sector,benchmark,excess_21,freq_21,magnitude_21,excess_63,freq_63,magnitude_63,excess_126,freq_126,magnitude_126,rank_21,rank_63,rank_126
2026-02-09,VTI,us,VT,-0.020706353961784663,0.3333333333333333,-0.0009687243685473145,-0.031502235113165966,0.4444444444444444,-0.0004701376807612191,-0.032474923699993496,0.5158730158730159,-0.00022849469610585168,6.0,6.0,6.0
2026-02-09,VEA,developed_ex_us,VT,0.04122750668154507,0.6190476190476191,0.0018860689859770646,0.07598180718814929,0.6507936507936508,0.0010899264101595653,0.0708402379496722,0.5396825396825397,0.0004838222185389036,3.0,2.0,3.0
2026-02-09,VWO,emerging_markets,VT,0.01605870745064175,0.6190476190476191,0.0007478155492903653,0.00394045622674799,0.47619047619047616,6.050087471707427e-05,0.03447642451487698,0.5317460317460317,0.0002478088580030312,5.0,5.0,4.0
2026-02-09,VGK,europe,VT,0.022307584709896355,0.6190476190476191,0.0010322037418292766,0.060019949562383657,0.5714285714285714,0.0008681238790858352,0.03324841892402186,0.5,0.00023183891032644657,4.0,4.0,5.0
2026-02-09,EWJ,japan,VT,0.07368159760190873,0.6190476190476191,0.003356126905795078,0.06684110620510109,0.4603174603174603,0.0009903878403202005,0.08204403485534595,0.49206349206349204,0.0005863930577230977,2.0,3.0,2.0
2026-02-09,EWY,south_korea,VT,0.15451251447536674,0.6190476190476191,0.006868731645390031,0.30351817410603044,0.5396825396825397,0.004102743142634565,0.6202618852752813,0.5952380952380952,0.0036111415226993647,1.0,1.0,1.0
2026-02-09,MCHI,china,VT,-0.033033760257501044,0.42857142857142855,-0.0014936106159706632,-0.09416649133238397,0.38095238095238093,-0.0014167769923427614,-0.05524678025161367,0.4523809523809524,-0.00033445537046835423,7.0,7.0,7.0
2026-02-10,VTI,us,VT,-0.022431521750296612,0.2857142857142857,-0.0010578984488942038,-0.03312184985819022,0.4444444444444444,-0.0004962586867705574,-0.03496651022001851,0.5079365079365079,-0.0002459330389463723,6.0,6.0,6.0
2026-02-10,VEA,developed_ex_us,VT,0.04146242120265842,0.6190476190476191,0.0019090301455531508,0.07843477077748728,0.6507936507936508,0.0011269710176765662,0.07631361160858185,0.5476190476190477,0.0005187813584645313,3.0,3.0,3.0
2026-02-10,VWO,emerging_markets,VT,0.025865855377569025,0.6666666666666666,0.0012028467767589543,0.012998154940650597,0.49206349206349204,0.00019399372003852075,0.038799081414223835,0.5317460317460317,0.00027669780645695624,4.0,5.0,4.0
2026-02-10,VGK,europe,VT,0.019544693638236632,0.5714285714285714,0.0009132787558808118,0.05453931291876124,0.5555555555555556,0.0007934842462605114,0.03368925096145747,0.5,0.00023432055549892062,5.0,4.0,5.0
2026-02-10,EWJ,japan,VT,0.07966348112617738,0.6190476190476191,0.003638512766027753,0.08807051665532573,0.4603174603174603,0.0012894535272118407,0.10604518941788266,0.49206349206349204,0.0007417720647742542,2.0,2.0,2.0
2026-02-10,EWY,south_korea,VT,0.12221718854786179,0.5714285714285714,0.005580715359068228,0.3145789762156419,0.5396825396825397,0.0042390199999364775,0.6068215490582447,0.5952380952380952,0.0035449154377629514,1.0,1.0,1.0
2026-02-10,MCHI,china,VT,-0.02437584214601507,0.47619047619047616,-0.0010884096268992196,-0.08509066178442659,0.3968253968253968,-0.001274834091923005,-0.05032283069250454,0.4603174603174603,-0.0002976650206638911,7.0,7.0,7.0
2026-02-11,VTI,us,VT,-0.023413007753074422,0.2857142857142857,-0.0011064845266462004,-0.03718229837871667,0.42857142857142855,-0.0005650568254489149,-0.03895509732418789,0.5,-0.00027739685946837067,6.0,6.0,6.0
2026-02-11,VEA,developed_ex_us,VT,0.044751542408477674,0.6190476190476191,0.0020605752632242716,0.0849206487192089,0.6666666666666666,0.001230072920700951,0.08211192886411678,0.5555555555555556,0.0005618431238351478,3.0,3.0,3.0
