as_of,ticker,sector,benchmark,return_21,benchmark_return_21,excess_21,freq_21,magnitude_21,return_63,benchmark_return_63,excess_63,freq_63,magnitude_63,return_126,benchmark_return_126,excess_126,freq_126,magnitude_126,return_252,benchmark_return_252,excess_252,freq_252,magnitude_252,return_756,benchmark_return_756,excess_756,freq_756,magnitude_756,return_12_1,benchmark_return_12_1,excess_12_1,return_12_7,benchmark_return_12_7,excess_12_7,consistency_12m,monthly_rel_magnitude_12m,prior_drawdown_252_ex63,benchmark_prior_drawdown_252_ex63,benchmark_current_drawdown,rebound_63,benchmark_rebound_63,rank_21,rank_63,rank_126,rank_252,rank_756,rank_12_1,rank_12_7,rank_consistency_12m,rank_prior_drawdown,rank_rebound_63,bounce_flag_research,old_leader_failure_flag,rank_improvement_126_to_63
2025-09-30,EWY,south_korea,VT,0.10880399989503964,0.033713274783304215,0.07509072511173542,0.7142857142857143,0.003403587723780212,0.11809038769440905,0.07585636380921934,0.04223402388518971,0.5396825396825397,0.0006850899439760228,0.4822352420831879,0.1982906925897272,0.2839445494934607,0.5396825396825397,0.0017560121934552051,0.22264988574537337,0.1707158432391589,0.05193404250621447,0.49206349206349204,0.0002422637362994192,0.6843175268466741,0.8118041964870595,-0.12748666964038535,0.4695767195767196,-2.6168863852225776e-05,0.10267449058725475,0.13253439981659731,-0.029859909229342563,-0.1655147137883205,0.012608402341537817,-0.17812311612985832,0.6666666666666666,0.009006026044796334,-0.2736400416043142,-0.1651450359512403,-0.001666207069721981,0.11809038769440905,0.07585636380921934,1,2,1,2,5,5,7,1,1,2,True,False,-1
2025-09-30,MCHI,china,VT,0.07404985380171625,0.033713274783304215,0.04033657901841203,0.5714285714285714,0.0018865229714512411,0.19142392268424469,0.07585636380921934,0.11556755887502534,0.5873015873015873,0.0016738899763697097,0.22244121802652228,0.1982906925897272,0.02415052543679508,0.5317460317460317,0.00021948752458062027,0.35274134048771133,0.1707158432391589,0.18202549724855244,0.5238095238095238,0.0007242635260458759,0.6396125235069079,0.8118041964870595,-0.1721916729801516,0.48677248677248675,1.296835999644421e-06,0.25947723534390543,0.13253439981659731,0.12694283552730812,0.08990993149044213,0.012608402341537817,0.07730152914890431,0.6666666666666666,0.01179086145300734,-0.25346466908075194,-0.1651450359512403,-0.001666207069721981,0.19142392268424469,0.07585636380921934,2,1,2,1,6,1,1,1,2,1,False,False,1
2025-10-31,VTI,us,VT,0.017071423810202102,0.01355332835311951,0.003518095457082593,0.6190476190476191,0.0001704360877921241,0.08315606984806023,0.08347677738613823,-0.00032070753807800223,0.6031746031746031,-2.2906891175998744e-06,0.2100715831770259,0.1906175326890993,0.01945405048792659,0.5873015873015873,0.00013437488287862883,0.18309806691857555,0.20153027862088746,-0.018432211702311907,0.5119047619047619,-4.274561871165742e-05,0.8265104704170387,0.7861710562747424,0.04033941414229636,0.5171957671957672,3.902205635733278e-05,0.1632399054988649,0.18546330519500542,-0.02222339969614051,-0.025271506148492495,-0.0081255885292838,-0.017145917619208695,0.5,-0.0009617567924728176,-0.19303607253978328,-0.1651450359512403,-0.008393335881199837,0.08315606984806023,0.08347677738613823,3,5,2,7,2,7,6,3,3,5,False,False,-3
2025-10-31,VEA,developed_ex_us,VT,0.007933841736780245,0.01355332835311951,-0.005619486616339264,0.3333333333333333,-0.00027392136350310565,0.07873346273400839,0.08347677738613823,-0.004743314652129849,0.42857142857142855,-6.948896470658473e-05,0.1520122141694904,0.1906175326890993,-0.03860531851960891,0.42857142857142855,-0.00025989776636282957,0.24185682017313903,0.20153027862088746,0.04032654155225157,0.49206349206349204,0.00012571617574634928,0.7251087288526306,0.7861710562747424,-0.06106232742211182,0.4801587301587302,-4.435455840237575e-05,0.23208167912418132,0.18546330519500542,0.046618373929175894,0.028523622607863564,-0.0081255885292838,0.036649211137147364,0.4166666666666667,0.0024765070353321614,-0.1345334720324285,-0.1651450359512403,-0.008393335881199837,0.07873346273400839,0.08347677738613823,4,6,6,4,6,3,3,7,7,6,False,False,0
2025-10-31,VWO,emerging_markets,VT,0.00548758218782841,0.01355332835311951,-0.008065746165291099,0.42857142857142855,-0.0003424695698837024,0.10510164529123434,0.08347677738613823,0.0216248679050961,0.5714285714285714,0.00033100108002411086,0.1932613826790084,0.1906175326890993,0.002643849989909075,0.5079365079365079,2.7523094025834052e-05,0.20848064644715691,0.20153027862088746,0.006950367826269455,0.4880952380952381,2.45476920817997e-05,0.6706384708220634,0.7861710562747424,-0.11553258545267897,0.46296296296296297,-8.133263707603591e-05,0.2018852026174589,0.18546330519500542,0.01642189742245348,-0.008835447884375736,-0.0081255885292838,-0.0007098593550919352,0.5,8.300114802721932e-05,-0.1736791598930757,-0.1651450359512403,-0.008393335881199837,0.10510164529123434,0.08347677738613823,5,4,4,6,7,5,5,3,4,4,False,False,0
2025-10-31,VGK,europe,VT,-0.007539237681745248,0.01355332835311951,-0.021092566034864757,0.3333333333333333,-0.0010204110602134548,0.05754770215022109,0.08347677738613823,-0.025929075235917143,0.4126984126984127,-0.00038439530709887665,0.10131807270697979,0.1906175326890993,-0.08929945998211952,0.42857142857142855,-0.0006153277341279698,0.21674059079167196,0.20153027862088746,0.015210312170784501,0.4722222222222222,4.9769945505007835e-05,0.7486918139556411,0.7861710562747424,-0.03747924231910127,0.48677248677248675,-2.1526189386866524e-05,0.22598357233743904,0.18546330519500542,0.04052026714243362,0.05178301471863134,-0.0081255885292838,0.05990860324791514,0.5,0.0012171871884595342,-0.14306574164616426,-0.1651450359512403,-0.008393335881199837,0.05754770215022109,0.08347677738613823,6,7,7,5,4,4,2,3,6,7,False,False,0
2025-10-31,EWJ,japan,VT,0.04117268015647646,0.01355332835311951,0.02761935180335695,0.5714285714285714,0.0013367459755809932,0.1083808270152582,0.08347677738613823,0.024904049629119962,0.5238095238095238,0.00039624902387494894,0.17019766792556257,0.1906175326890993,-0.020419864763536744,0.48412698412698413,-9.947267702955843e-05,0.24984764980228746,0.20153027862088746,0.048317371181400004,0.4880952380952381,0.0001781467821573947,0.7482637786132469,0.7861710562747424,-0.037907277661495486,0.5013227513227513,-7.1206971468375494e-06,0.2004230168759802,0.18546330519500542,0.014959711680974763,0.013540425512642118,-0.0081255885292838,0.02166601404192592,0.5,0.002391869071547601,-0.14676188154366465,-0.1651450359512403,-0.008393335881199837,0.1083808270152582,0.08347677738613823,2,2,5,3,5,6,4,3,5,2,False,False,3
2025-10-31,EWY,south_korea,VT,0.16125940190176613,0.01355332835311951,0.14770607354864662,0.7142857142857143,0.006641428819590083,0.3410756325830997,0.08347677738613823,0.25759885519696146,0.6507936507936508,0.0034853096006725653,0.6808179180246345,0.1906175326890993,0.4902003853355352,0.5714285714285714,0.002833215677388818,0.6102379189545561,0.20153027862088746,0.4087076403336687,0.5317460317460317,0.001242765851103143,1.001686383531521,0.7861710562747424,0.2155153272567787,0.4801587301587302,0.0002255222501514039,0.3866306841671283,0.18546330519500542,0.2011673789721229,-0.0931206455094663,-0.0081255885292838,-0.0849950569801825,0.75,0.028122388078338122,-0.25472724740338903,-0.1651450359512403,-0.008393335881199837,0.3410756325830997,0.08347677738613823,1,1,1,1,1,1,7,1,1,1,False,False,0
2025-10-31,MCHI,china,VT,-0.051052315693315475,0.01355332835311951,-0.06460564404643498,0.3333333333333333,-0.003016177036372337,0.10614229742497905,0.08347677738613823,0.022665520038840814,0.5238095238095238,0.00041397197904116537,0.20176467839199974,0.1906175326890993,0.01114714570290043,0.5317460317460317,0.000137112242847542,0.3066861122398612,0.20153027862088746,0.10515583361897374,0.5119047619047619,0.00043596546246628024,0.799641961559449,0.7861710562747424,0.013470905284706625,0.48544973544973546,0.00013764972859309677,0.3769843520873817,0.18546330519500542,0.19152104689237626,0.1023680956244104,-0.0081255885292838,0.1104936841536942,0.6666666666666666,0.008229281473727127,-0.25346466908075194,-0.1651450359512403,-0.008393335881199837,0.10614229742497905,0.08347677738613823,7,3,3,2,3,2,1,2,2,3,False,False,0
2025-11-28,VTI,us,VT,-0.004145589394467852,-0.004943971348089438,0.0007983819536215853,0.5238095238095238,4.491981183236893e-05,0.0598518304340927,0.05689290674592806,0.0029589236881646386,0.6031746031746031,4.817498429978237e-05,0.16690725980950738,0.15147444404062682,0.015432815768880559,0.5873015873015873,0.0001084970367833781,0.14292162581169254,0.18569982904709703,-0.04277820323540449,0.5,-0.00012830533017510118,0.7543221685877015,0.6865516886907865,0.06777047989691498,0.5171957671957672,6.142935244782751e-05,0.14767943349945667,0.19159102091313218,-0.04391158741367551,-0.07819715165606178,-0.02678355469141902,-0.05141359696464276,0.5,-0.0029656279917015527,-0.19303607253978328,-0.1651450359512403,-0.006277377106000515,0.0598518304340927,0.05689290674592806,4,3,3,7,1,7,7,4,3,3,True,False,0
