as_of,ticker,sector,benchmark,return_21,benchmark_return_21,excess_21,freq_21,magnitude_21,return_63,benchmark_return_63,excess_63,freq_63,magnitude_63,return_126,benchmark_return_126,excess_126,freq_126,magnitude_126,return_252,benchmark_return_252,excess_252,freq_252,magnitude_252,return_756,benchmark_return_756,excess_756,freq_756,magnitude_756,return_12_1,benchmark_return_12_1,excess_12_1,return_12_7,benchmark_return_12_7,excess_12_7,consistency_12m,monthly_rel_magnitude_12m,prior_drawdown_252_ex63,benchmark_prior_drawdown_252_ex63,benchmark_current_drawdown,rebound_63,benchmark_rebound_63,rank_21,rank_63,rank_126,rank_252,rank_756,rank_12_1,rank_12_7,rank_consistency_12m,rank_prior_drawdown,rank_rebound_63,bounce_flag_research,old_leader_failure_flag,rank_improvement_126_to_63
2022-09-30,IXN,technology,VT,-0.12580296388324252,-0.09528964170044585,-0.030513322182796676,0.47619047619047616,-0.0015887215310700258,-0.074391053756108,-0.07706274505239119,0.0026716912962831962,0.5555555555555556,0.00010608007684852888,-0.2703659342995177,-0.21195497536123586,-0.058410958938281854,0.5,-0.0005164255105158081,-0.2510462558090848,-0.20821408767154803,-0.042832168137536764,0.5119047619047619,-0.00013626139408212624,0.4119635523936962,0.13233695203159335,0.27962660036210285,0.5423280423280423,0.0003643411484937907,-0.1432666627219208,-0.12481834095870092,-0.018448321763219866,-0.0009484773291948967,-0.01582497943143868,0.014876502102243783,0.3333333333333333,-0.004136034217556224,-0.3164334084153023,-0.22432030416114213,-0.26185511614278045,-0.074391053756108,-0.07706274505239119,11,4,10,9,1,9,8,8,3,4,False,False,6
2022-09-30,IXG,financials,VT,-0.08122293942706393,-0.09528964170044585,0.014066702273381915,0.38095238095238093,0.0007243476900813025,-0.07470579737487881,-0.07706274505239119,0.0023569476775123777,0.47619047619047616,4.590479795160299e-05,-0.21168541033136035,-0.21195497536123586,0.0002695650298755181,0.48412698412698413,-1.5208071613245557e-06,-0.1908696259145085,-0.20821408767154803,0.01734446175703952,0.4722222222222222,9.521081004877531e-05,0.04932574356518393,0.13233695203159335,-0.08301120846640941,0.47883597883597884,-5.2062952065531485e-05,-0.11933981723386788,-0.12481834095870092,0.00547852372483304,0.0023762823958806134,-0.01582497943143868,0.018201261827319293,0.5,0.0021434720284345212,-0.22765358102194766,-0.22432030416114213,-0.26185511614278045,-0.07470579737487881,-0.07706274505239119,4,5,5,6,8,7,7,7,6,5,False,False,0
2022-09-30,EXI,industrials,VT,-0.10230573388925768,-0.09528964170044585,-0.007016092188811829,0.42857142857142855,-0.00036801309551131353,-0.07057978396569797,-0.07706274505239119,0.0064829610866932175,0.47619047619047616,0.00012153115538750985,-0.2166844621438654,-0.21195497536123586,-0.004729486782629522,0.5079365079365079,-5.330810549711692e-05,-0.22110174133490468,-0.20821408767154803,-0.012887653663356646,0.4880952380952381,-6.877375451072323e-05,0.05007099983382002,0.13233695203159335,-0.08226595219777333,0.4695767195767196,-8.894413275728353e-05,-0.13233459534093983,-0.12481834095870092,-0.007516254382238907,-0.029283830549746037,-0.01582497943143868,-0.013458851118307358,0.3333333333333333,-0.0012990390276050405,-0.23345841044201698,-0.22432030416114213,-0.26185511614278045,-0.07057978396569797,-0.07706274505239119,7,3,7,8,7,8,9,8,4,3,False,False,4
2022-09-30,IXC,energy,VT,-0.09674796644600347,-0.09528964170044585,-0.0014583247455576265,0.5714285714285714,8.716169846790747e-05,-0.0222938685324503,-0.07706274505239119,0.05476887651994089,0.5873015873015873,0.0010560844107718544,-0.061238354855569055,-0.21195497536123586,0.1507166205056668,0.5714285714285714,0.0015363138464481567,0.29424407419796794,-0.20821408767154803,0.502458161869516,0.5595238095238095,0.002055661702115105,0.2915619512994112,0.13233695203159335,0.15922499926781786,0.48677248677248675,0.00037428994028558283,0.4328714756451171,-0.12481834095870092,0.557689816603818,0.3298555349357557,-0.01582497943143868,0.3456805143671944,0.6666666666666666,0.04443066100708832,-0.21389133474905475,-0.22432030416114213,-0.26185511614278045,-0.0222938685324503,-0.07706274505239119,5,1,1,1,3,1,1,3,7,1,False,False,0
2022-09-30,MXI,materials,VT,-0.07823970951540948,-0.09528964170044585,0.017049932185036365,0.6666666666666666,0.0009435428076372146,-0.07961476853893568,-0.07706274505239119,-0.0025520234865444857,0.5714285714285714,-2.3237773267918418e-06,-0.2592283590233734,-0.21195497536123586,-0.047273383662137514,0.5476190476190477,-0.0004582945010870574,-0.16354435484624597,-0.20821408767154803,0.044669732825302066,0.5555555555555556,0.0002334068530014203,0.1951852063131705,0.13233695203159335,0.06284825428157714,0.5092592592592593,9.703888368721722e-05,-0.0925453680435615,-0.12481834095870092,0.03227297291513942,0.08206939788999956,-0.01582497943143868,0.09789437732143824,0.75,0.005085922436152468,-0.20721352309138052,-0.22432030416114213,-0.26185511614278045,-0.07961476853893568,-0.07706274505239119,2,6,9,5,4,6,2,1,8,6,False,False,3
2022-09-30,RXI,consumer_discretionary,VT,-0.09696039979757098,-0.09528964170044585,-0.0016707580971251357,0.5238095238095238,-2.0417772330469508e-05,-0.05039666548116528,-0.07706274505239119,0.02666607957122591,0.5714285714285714,0.0005092585385366422,-0.21543313166260614,-0.21195497536123586,-0.003478156301370272,0.5079365079365079,4.910862181468757e-05,-0.25269219616034133,-0.20821408767154803,-0.0444781084887933,0.5,-0.00015461600809058007,0.05555947889063373,0.13233695203159335,-0.07677747314095962,0.4801587301587302,-6.097159893697414e-05,-0.1724528983312148,-0.12481834095870092,-0.047634557372513875,-0.057665269297062505,-0.01582497943143868,-0.041840289865623825,0.25,-0.004547392621568215,-0.3344280892618192,-0.22432030416114213,-0.26185511614278045,-0.05039666548116528,-0.07706274505239119,6,2,6,10,5,10,10,11,1,2,False,False,4
2022-09-30,KXI,consumer_staples,VT,-0.07856284914352119,-0.09528964170044585,0.016726792556924663,0.47619047619047616,0.0008322184746359929,-0.08219187064842459,-0.07706274505239119,-0.0051291255960334015,0.49206349206349204,-0.00012720854822085003,-0.12823395181420527,-0.21195497536123586,0.08372102354703059,0.5,0.0007529722537860062,-0.08589969197380787,-0.20821408767154803,0.12231439569774016,0.5079365079365079,0.0005336482254470956,0.05512634463338717,0.13233695203159335,-0.07721060739820618,0.4775132275132275,-0.00013489473655862837,-0.007962390949254772,-0.12481834095870092,0.11685595000944615,0.04434091581095845,-0.01582497943143868,0.06016589524239713,0.6666666666666666,0.012678579842621024,-0.14442603477159555,-0.22432030416114213,-0.26185511614278045,-0.08219187064842459,-0.07706274505239119,3,8,2,3,6,3,4,3,11,8,False,False,-6
2022-09-30,IXJ,health_care,VT,-0.03902573194236558,-0.09528964170044585,0.056263909758080266,0.5714285714285714,0.002850040327158811,-0.0807612084476278,-0.07706274505239119,-0.0036984633952366064,0.5238095238095238,-8.465922286505373e-05,-0.13430603069393965,-0.21195497536123586,0.07764894466729622,0.5396825396825397,0.0007147569654777558,-0.08903768405051904,-0.20821408767154803,0.11917640362102899,0.5158730158730159,0.0005307298480176637,0.2974522594194635,0.13233695203159335,0.16511530738787017,0.49867724867724866,0.00015325419171933991,-0.05204296698728472,-0.12481834095870092,0.0727753739714162,0.006654474998698756,-0.01582497943143868,0.022479454430137435,0.5833333333333334,0.012231922296992622,-0.16296785182485696,-0.22432030416114213,-0.26185511614278045,-0.0807612084476278,-0.07706274505239119,1,7,3,4,2,4,6,5,9,7,False,False,-4
2022-09-30,JXI,utilities,VT,-0.11720132326160282,-0.09528964170044585,-0.02191168156115697,0.47619047619047616,-0.001127189912145459,-0.10973821985124066,-0.07706274505239119,-0.03267547479884947,0.49206349206349204,-0.000569411911622782,-0.1571982903321253,-0.21195497536123586,0.054756685029110574,0.5,0.0005055041225029149,-0.04238420095047313,-0.20821408767154803,0.1658298867210749,0.5,0.0007279785058395404,0.02636060353171521,0.13233695203159335,-0.10597634849987814,0.48412698412698413,-0.0001310244345544831,0.08474992575606288,-0.12481834095870092,0.2095682667147638,0.05684491395470803,-0.01582497943143868,0.07266989338614671,0.75,0.01620583116625134,-0.14642267700139278,-0.22432030416114213,-0.26185511614278045,-0.10973821985124066,-0.07706274505239119,8,9,4,2,9,2,3,1,10,9,False,False,-5
2022-09-30,REET,real_estate,VT,-0.12073231842393883,-0.09528964170044585,-0.025442676723492985,0.2857142857142857,-0.001331170709582367,-0.12109098052981626,-0.07706274505239119,-0.04402823547742507,0.3333333333333333,-0.0007724016709784484,-0.2585996538880705,-0.21195497536123586,-0.046644678526834626,0.42857142857142855,-0.0004903677072658987,-0.1970314860445066,-0.20821408767154803,0.011182601627041433,0.4722222222222222,4.709644499404029e-05,-0.14266909495107327,0.13233695203159335,-0.2750060469826666,0.4894179894179894,-0.0003354595571682585,-0.08677581266697287,-0.12481834095870092,0.03804252829172805,0.03479658042886902,-0.01582497943143868,0.0506215598603077,0.5833333333333334,0.0015058486058215914,-0.2285362623596645,-0.22432030416114213,-0.26185511614278045,-0.12109098052981626,-0.07706274505239119,10,10,8,7,11,5,5,5,5,10,False,False,-2
2022-09-30,IXP,communication_services,VT,-0.12026160367236638,-0.09528964170044585,-0.02497196197192053,0.38095238095238093,-0.0012931485263547964,-0.14798566645952593,-0.07706274505239119,-0.07092292140713474,0.4603174603174603,-0.0012286800775565922,-0.28426808595977504,-0.21195497536123586,-0.07231311059853918,0.5,-0.000723205706646135,-0.36565406518002164,-0.20821408767154803,-0.1574399775084736,0.48412698412698413,-0.0008437683906601039,-0.03602772935065546,0.13233695203159335,-0.1683646813822488,0.5,-0.00020955775200653772,-0.2789379917166488,-0.12481834095870092,-0.15411965075794787,-0.11371014429247972,-0.01582497943143868,-0.09788516486104104,0.3333333333333333,-0.01804484892745008,-0.32636214512014683,-0.22432030416114213,-0.26185511614278045,-0.14798566645952593,-0.07706274505239119,9,11,11,11,10,11,11,8,2,11,False,False,0
